stock_id,rows,first,last
1734,2850,2015-01-05,2026-09-11
1735,2850,2015-01-05,2026-09-11
1736,2850,2015-01-05,2026-09-11
1737,2850,2015-01-05,2026-09-11
1742,2830,2015-01-05,2026-09-11
1752,2850,2015-01-05,2026-09-11
1760,2101,2018-01-23,2026-09-11
1762,2850,2015-01-05,2026-09-11
1773,2850,2015-01-05,2026-09-11
1776,2518,2016-05-09,2026-09-11
1777,2850,2015-01-05,2026-09-11
1780,61,2026-06-17,2026-09-11
1781,2848,2015-01-05,2026-09-11
1783,2850,2015-01-05,2026-09-11
1784,2850,2015-01-05,2026-09-11
1785,2682,2015-01-05,2026-09-11
1786,2850,2015-01-05,2026-09-11
1787,1194,2015-01-05,2019-11-20
1788,2848,2015-01-05,2026-09-11
1789,2850,2015-01-05,2026-09-11
1795,2850,2015-01-05,2026-09-11
1796,2100,2018-01-22,2026-09-11
1799,2843,2015-01-05,2026-09-11
1802,2850,2015-01-05,2026-09-11
1805,2843,2015-01-05,2026-09-11
1806,2843,2015-01-05,2026-09-11
1808,2843,2015-01-05,2026-09-11
1809,2841,2015-01-05,2026-09-11
1810,2844,2015-01-05,2026-09-11
1813,2849,2015-01-05,2026-09-11
1815,2850,2015-01-05,2026-09-11
1817,2850,2015-01-05,2026-09-11
1902,1315,2015-01-05,2020-05-25
1903,2850,2015-01-05,2026-09-11
1904,2850,2015-01-05,2026-09-11
1905,2840,2015-01-05,2026-09-11
1906,2850,2015-01-05,2026-09-11
1907,2850,2015-01-05,2026-09-11
1909,2849,2015-01-05,2026-09-11
2002,2850,2015-01-05,2026-09-11
2002A,2848,2015-01-05,2026-09-11
2006,2843,2015-01-05,2026-09-11
2007,2843,2015-01-05,2026-09-11
2008,2850,2015-01-05,2026-09-11
2009,2850,2015-01-05,2026-09-11
2010,2850,2015-01-05,2026-09-11
2012,2850,2015-01-05,2026-09-11
2013,2850,2015-01-05,2026-09-11
2014,2850,2015-01-05,2026-09-11
2015,2850,2015-01-05,2026-09-11
2017,2841,2015-01-05,2026-09-11
2020,2850,2015-01-05,2026-09-11
2022,2836,2015-01-05,2026-09-11
2023,2850,2015-01-05,2026-09-11
2024,2848,2015-01-05,2026-09-11
2025,2618,2015-01-05,2026-09-11
2027,2850,2015-01-05,2026-09-11
2028,2842,2015-01-05,2026-09-11
2029,2850,2015-01-05,2026-09-11
2030,2850,2015-01-05,2026-09-11
2031,2850,2015-01-05,2026-09-11
2032,2850,2015-01-05,2026-09-11
2033,2850,2015-01-05,2026-09-11
2034,2850,2015-01-05,2026-09-11
2035,2812,2015-01-05,2026-09-11
2038,2850,2015-01-05,2026-09-11
2049,2850,2015-01-05,2026-09-11
2059,2850,2015-01-05,2026-09-11
2061,2836,2015-01-05,2026-09-11
2062,2850,2015-01-05,2026-09-11
2063,2850,2015-01-05,2026-09-11
2064,2834,2015-01-05,2026-09-11
2065,2293,2017-04-21,2026-09-11
2066,2850,2015-01-05,2026-09-11
2067,2850,2015-01-05,2026-09-11
2069,2557,2016-03-22,2026-09-11
2070,1880,2018-12-17,2026-09-11
2071,7,2026-09-03,2026-09-11
2072,116,2026-03-26,2026-09-11
2073,736,2023-06-21,2026-09-11
2101,2843,2015-01-05,2026-09-11
2102,2850,2015-01-05,2026-09-11
2103,2850,2015-01-05,2026-09-11
2104,2850,2015-01-05,2026-09-11
2105,2850,2015-01-05,2026-09-11
2106,2850,2015-01-05,2026-09-11
2107,2825,2015-01-05,2026-09-11
2108,2850,2015-01-05,2026-09-11
2109,2843,2015-01-05,2026-09-11
2114,2850,2015-01-05,2026-09-11
2115,2850,2015-01-05,2026-09-11
2201,2843,2015-01-05,2026-09-11
2204,2844,2015-01-05,2026-09-11
2206,2850,2015-01-05,2026-09-11
2207,2850,2015-01-05,2026-09-11
2208,2843,2015-01-05,2026-09-11
2211,1322,2021-04-12,2026-09-11
2221,2850,2015-01-05,2026-09-11
2227,2850,2015-01-05,2026-09-11
2228,2850,2015-01-05,2026-09-11
2230,2850,2015-01-05,2026-09-11
2231,2850,2015-01-05,2026-09-11
2233,2850,2015-01-05,2026-09-11
2235,2823,2015-01-05,2026-09-11
2236,2753,2015-06-03,2026-09-11
2237,25,2026-08-10,2026-09-11
2239,2589,2016-01-27,2026-09-11
2241,1471,2020-08-26,2026-09-11
2243,2182,2017-09-27,2026-09-11
2245,7,2026-09-03,2026-09-11
2247,1441,2020-10-12,2026-09-11
2248,369,2025-03-13,2026-09-11
2249,7,2026-09-03,2026-09-11
2250,1288,2021-05-31,2026-09-11
2252,7,2026-09-03,2026-09-11
2254,699,2023-10-20,2026-09-11
2255,7,2026-09-03,2026-09-11
2256,7,2026-09-03,2026-09-11
2258,683,2023-11-20,2026-09-11
2301,2850,2015-01-05,2026-09-11
2302,2850,2015-01-05,2026-09-11
2303,2850,2015-01-05,2026-09-11
2305,2850,2015-01-05,2026-09-11
2308,2850,2015-01-05,2026-09-11
2311,801,2015-01-05,2018-04-17
2312,2850,2015-01-05,2026-09-11
2313,2850,2015-01-05,2026-09-11
2314,2837,2015-01-05,2026-09-11
2316,2832,2015-01-05,2026-09-11
2317,2844,2015-01-05,2026-09-11
2321,2793,2015-01-05,2026-09-09
2323,2827,2015-01-05,2026-09-11
2324,2850,2015-01-05,2026-09-11
2325,801,2015-01-05,2018-04-17
2327,2819,2015-01-05,2026-09-11
2328,2850,2015-01-05,2026-09-11
2329,2843,2015-01-05,2026-09-11
2330,2850,2015-01-05,2026-09-11
2331,2850,2015-01-05,2026-09-11
2332,2843,2015-01-05,2026-09-11
2337,2841,2015-01-05,2026-09-11
2338,2850,2015-01-05,2026-09-11
2340,2833,2015-01-05,2026-09-11
2342,2842,2015-01-05,2026-09-11
2344,2850,2015-01-05,2026-09-11
2345,2850,2015-01-05,2026-09-11
2347,2850,2015-01-05,2026-09-11
2348,2850,2015-01-05,2026-09-11
2348A,1199,2021-09-27,2026-09-11
2349,2830,2015-01-05,2026-09-11
2351,2850,2015-01-05,2026-09-11
2352,2844,2015-01-05,2026-09-11
2353,2850,2015-01-05,2026-09-11
2354,2850,2015-01-05,2026-09-11
2355,2850,2015-01-05,2026-09-11
2356,2850,2015-01-05,2026-09-11
2357,2850,2015-01-05,2026-09-11
2358,2249,2015-01-05,2024-04-03
2359,2850,2015-01-05,2026-09-11
2360,2850,2015-01-05,2026-09-11
2361,240,2015-01-05,2015-12-25
2362,2850,2015-01-05,2026-09-11
2363,2836,2015-01-05,2026-09-11
2364,2836,2015-01-05,2026-09-11
2365,2850,2015-01-05,2026-09-11
2367,2850,2015-01-05,2026-09-11
2368,2843,2015-01-05,2026-09-11
2369,2850,2015-01-05,2026-09-11
2371,2843,2015-01-05,2026-09-11
2373,2840,2015-01-05,2026-09-11
2374,2842,2015-01-05,2026-09-11
2375,2827,2015-01-05,2026-09-11
2376,2850,2015-01-05,2026-09-11
2377,2850,2015-01-05,2026-09-11
2379,2850,2015-01-05,2026-09-11
2380,2837,2015-01-05,2026-09-11
2382,2850,2015-01-05,2026-09-11
2383,2850,2015-01-05,2026-09-11
2385,2850,2015-01-05,2026-09-11
2387,2820,2015-01-05,2026-09-11
2388,2850,2015-01-05,2026-09-11
2390,2843,2015-01-05,2026-09-11
2392,2849,2015-01-05,2026-09-11
2393,2850,2015-01-05,2026-09-11
2395,2850,2015-01-05,2026-09-11
2397,2850,2015-01-05,2026-09-11
2399,2850,2015-01-05,2026-09-11
2401,2850,2015-01-05,2026-09-11
2402,2850,2015-01-05,2026-09-11
2404,2843,2015-01-05,2026-09-11
2405,2850,2015-01-05,2026-09-11
2406,2845,2015-01-05,2026-09-11
2408,2850,2015-01-05,2026-09-11
2409,2843,2015-01-05,2026-09-11
2412,2850,2015-01-05,2026-09-11
2413,2850,2015-01-05,2026-09-11
2414,2850,2015-01-05,2026-09-11
2415,2842,2015-01-05,2026-09-11
2417,2843,2015-01-05,2026-09-11
2419,2843,2015-01-05,2026-09-11
2420,2850,2015-01-05,2026-09-11
2421,2850,2015-01-05,2026-09-11
2423,2850,2015-01-05,2026-09-11
2424,2843,2015-01-05,2026-09-11
2425,2850,2015-01-05,2026-09-11
2426,2850,2015-01-05,2026-09-11
2427,2850,2015-01-05,2026-09-11
2428,2850,2015-01-05,2026-09-11
2429,2823,2015-01-05,2026-09-11
2430,2843,2015-01-05,2026-09-11
2431,2850,2015-01-05,2026-09-11
2432,800,2023-05-31,2026-09-11
2433,2850,2015-01-05,2026-09-11
2434,2828,2015-01-05,2026-09-11
2436,2843,2015-01-05,2026-09-11
2437,597,2015-01-05,2017-06-19
2438,2842,2015-01-05,2026-09-11
2439,2850,2015-01-05,2026-09-11
2440,2850,2015-01-05,2026-09-11
2441,2850,2015-01-05,2026-09-11
2442,2843,2015-01-05,2026-09-11
2443,2244,2015-01-05,2024-04-03
2444,2850,2015-01-05,2026-09-11
2448,1462,2015-01-05,2020-12-23
2449,2850,2015-01-05,2026-09-11
2450,2850,2015-01-05,2026-09-11
2451,2850,2015-01-05,2026-09-11
2453,2850,2015-01-05,2026-09-11
2454,2850,2015-01-05,2026-09-11
2455,2844,2015-01-05,2026-09-11
2456,1705,2015-01-05,2021-12-28
2457,2850,2015-01-05,2026-09-11
2458,2843,2015-01-05,2026-09-11
2459,2850,2015-01-05,2026-09-11
2460,2850,2015-01-05,2026-09-11
2461,2850,2015-01-05,2026-09-11
2462,2850,2015-01-05,2026-09-11
2464,2850,2015-01-05,2026-09-11
2465,2843,2015-01-05,2026-09-11
2466,2850,2015-01-05,2026-09-11
2467,2850,2015-01-05,2026-09-11
2468,2850,2015-01-05,2026-09-11
2471,2850,2015-01-05,2026-09-11
2472,2840,2015-01-05,2026-09-11
2474,2850,2015-01-05,2026-09-11
2475,1062,2015-01-05,2019-05-10
2476,2850,2015-01-05,2026-09-11
2477,2833,2015-01-05,2026-09-11
2478,2836,2015-01-05,2026-09-11
2480,2842,2015-01-05,2026-09-11
2481,2845,2015-01-05,2026-09-11
2482,2850,2015-01-05,2026-09-11
2483,2850,2015-01-05,2026-09-11
2484,2850,2015-01-05,2026-09-11
2485,2850,2015-01-05,2026-09-11
2486,2850,2015-01-05,2026-09-11
2488,2850,2015-01-05,2026-09-11
2489,2824,2015-01-05,2026-09-11
2491,2850,2015-01-05,2026-09-11
2492,2828,2015-01-05,2026-09-11
2493,2850,2015-01-05,2026-09-11
2495,2850,2015-01-05,2026-09-11
2496,2840,2015-01-05,2026-09-11
2497,2850,2015-01-05,2026-09-11
2498,2850,2015-01-05,2026-09-11
2499,1281,2015-01-05,2020-04-06
2501,2840,2015-01-05,2026-09-11
2504,2844,2015-01-05,2026-09-11
2505,2844,2015-01-05,2026-09-11
2506,2850,2015-01-05,2026-09-11
2509,2850,2015-01-05,2026-09-11
2511,2850,2015-01-05,2026-09-11
2514,2843,2015-01-05,2026-09-11
2515,2850,2015-01-05,2026-09-11
2516,2850,2015-01-05,2026-09-11
2520,2850,2015-01-05,2026-09-11
2524,2850,2015-01-05,2026-09-11
2527,2850,2015-01-05,2026-09-11
2528,2850,2015-01-05,2026-09-11
2530,2850,2015-01-05,2026-09-11
2534,2836,2015-01-05,2026-09-11
2535,2843,2015-01-05,2026-09-11
2536,2850,2015-01-05,2026-09-11
2537,2850,2015-01-05,2026-09-11
2538,2850,2015-01-05,2026-09-11
2539,2850,2015-01-05,2026-09-11
2540,2850,2015-01-05,2026-09-11
2542,2850,2015-01-05,2026-09-11
2543,2850,2015-01-05,2026-09-11
2545,2850,2015-01-05,2026-09-11
2546,2850,2015-01-05,2026-09-11
2547,2850,2015-01-05,2026-09-11
2548,2850,2015-01-05,2026-09-11
2596,2849,2015-01-05,2026-09-11
2597,2850,2015-01-05,2026-09-11
2601,2850,2015-01-05,2026-09-11
2603,2843,2015-01-05,2026-09-11
2605,2850,2015-01-05,2026-09-11
2606,2850,2015-01-05,2026-09-11
2607,2844,2015-01-05,2026-09-11
2608,2850,2015-01-05,2026-09-11
2609,2841,2015-01-05,2026-09-11
2610,2850,2015-01-05,2026-09-11
2611,2850,2015-01-05,2026-09-11
2612,2844,2015-01-05,2026-09-11
2613,2850,2015-01-05,2026-09-11
2614,2822,2015-01-05,2026-09-11
2615,2850,2015-01-05,2026-09-11
2616,2850,2015-01-05,2026-09-11
2617,2850,2015-01-05,2026-09-11
2618,2850,2015-01-05,2026-09-11
2630,2085,2018-02-22,2026-09-11
2633,2409,2016-10-27,2026-09-11
2634,2850,2015-01-05,2026-09-11
2636,2850,2015-01-05,2026-09-11
2637,2850,2015-01-05,2026-09-11
2640,2850,2015-01-05,2026-09-11
2641,2845,2015-01-05,2026-09-11
2642,2850,2015-01-05,2026-09-11
2643,2569,2016-03-04,2026-09-11
2644,7,2026-09-03,2026-09-11
2645,852,2023-03-14,2026-09-11
2646,458,2024-10-25,2026-09-11
2701,2850,2015-01-05,2026-09-11
2702,2850,2015-01-05,2026-09-11
2704,2850,2015-01-05,2026-09-11
2705,2843,2015-01-05,2026-09-11
2706,2850,2015-01-05,2026-09-11
2707,2850,2015-01-05,2026-09-11
2712,2846,2015-01-05,2026-09-11
2718,2850,2015-01-05,2026-09-11
2719,2829,2015-01-05,2026-09-11
2722,2850,2015-01-05,2026-09-11
2723,2850,2015-01-05,2026-09-11
2724,2690,2015-01-05,2026-09-11
2726,2843,2015-01-05,2026-09-11
2727,2850,2015-01-05,2026-09-11
2729,2850,2015-01-05,2026-09-11
2731,2850,2015-01-05,2026-09-11
2732,2839,2015-01-20,2026-09-11
2733,7,2026-09-03,2026-09-11
2734,2850,2015-01-05,2026-09-11
2736,2604,2016-01-06,2026-09-11
2739,2511,2016-05-19,2026-09-11
2740,2598,2015-12-24,2026-09-11
2741,7,2026-09-03,2026-09-11
2743,1588,2020-03-09,2026-09-11
2745,2051,2018-04-16,2026-09-11
2748,2390,2016-11-23,2026-09-11
2751,485,2024-09-10,2026-09-11
2752,1692,2019-09-25,2026-09-11
2753,1216,2021-09-09,2026-09-11
2754,1455,2020-09-17,2026-09-11
2755,1394,2020-12-16,2026-09-11
2756,1128,2022-01-14,2026-09-11
2758,7,2026-09-03,2026-09-11
2760,7,2026-09-03,2026-09-11
2761,7,2026-09-03,2026-09-11
2762,637,2024-01-24,2026-09-11
2801,2850,2015-01-05,2026-09-11
2809,2612,2015-01-05,2025-09-17
2812,2850,2015-01-05,2026-09-11
2816,2850,2015-01-05,2026-09-11
2820,2850,2015-01-05,2026-09-11
2823,1703,2015-01-05,2021-12-17
2832,2843,2015-01-05,2026-09-11
2833,180,2015-01-05,2015-10-01
2833A,180,2015-01-05,2015-10-01
2834,2850,2015-01-05,2026-09-11
2836,2850,2015-01-05,2026-09-11
2836A,1368,2021-01-15,2026-09-11
2838,2850,2015-01-05,2026-09-11
2838A,2136,2017-12-01,2026-09-11
2841,1770,2015-01-05,2022-04-06
2845,2850,2015-01-05,2026-09-11
2847,285,2015-01-05,2016-03-09
2849,2850,2015-01-05,2026-09-11
2850,2850,2015-01-05,2026-09-11
2851,2850,2015-01-05,2026-09-11
2852,2850,2015-01-05,2026-09-11
2855,2850,2015-01-05,2026-09-11
2856,908,2015-01-05,2018-09-17
2867,2833,2015-01-05,2026-08-19
2880,2850,2015-01-05,2026-09-11
2881,2850,2015-01-05,2026-09-11
2881A,2510,2016-05-31,2026-09-11
2881B,2044,2018-04-23,2026-09-11
2881C,1183,2021-10-29,2026-09-11
2882,2850,2015-01-05,2026-09-11
2882A,2352,2017-01-17,2026-09-11
2882B,1970,2018-08-08,2026-09-11
2883,2850,2015-01-05,2026-09-11
2883B,1139,2021-12-30,2026-09-11
2884,2850,2015-01-05,2026-09-11
2885,2850,2015-01-05,2026-09-11
2886,2850,2015-01-05,2026-09-11
2887,2850,2015-01-05,2026-09-11
2887E,2340,2017-02-10,2026-09-11
2887F,1862,2019-01-08,2026-09-11
2887G,278,2025-07-24,2026-09-11
2887H,278,2025-07-24,2026-09-11
2887I,278,2025-07-24,2026-09-11
2887Z1,1002,2022-07-26,2026-09-11
2888,2564,2015-01-05,2025-07-11
2888A,1379,2019-11-08,2025-07-11
2888B,1178,2020-09-04,2025-07-11
2889,2850,2015-01-05,2026-09-11
2890,2850,2015-01-05,2026-09-11
2891,2850,2015-01-05,2026-09-11
2891A,67,2015-10-15,2016-01-18
2891B,2090,2018-01-26,2026-09-11
2891C,1774,2019-05-06,2026-09-11
2892,2850,2015-01-05,2026-09-11
2897,2284,2017-05-05,2026-09-11
2897A,1395,2019-01-09,2024-10-08
2897B,474,2024-09-30,2026-09-11
2901,2850,2015-01-05,2026-09-11
2903,2850,2015-01-05,2026-09-11
2904,2850,2015-01-05,2026-09-11
2905,2850,2015-01-05,2026-09-11
2906,2850,2015-01-05,2026-09-11
2908,2850,2015-01-05,2026-09-11
2910,2849,2015-01-05,2026-09-11
2911,2835,2015-01-05,2026-09-11
2912,2850,2015-01-05,2026-09-11
2913,2850,2015-01-05,2026-09-11
2915,2843,2015-01-05,2026-09-11
2916,2850,2015-01-05,2026-09-11
2923,2850,2015-01-05,2026-09-11
2924,2807,2015-01-05,2026-09-11
2926,2848,2015-01-05,2026-09-11
2928,1395,2016-01-27,2021-10-13
2929,2832,2015-01-05,2026-09-11
2936,1404,2016-09-26,2022-06-24
2937,2245,2017-06-08,2026-09-11
2938,7,2026-09-03,2026-09-11
2939,2109,2018-01-11,2026-09-11
2940,7,2026-09-03,2026-09-11
2941,562,2024-03-20,2026-09-11
2942,7,2026-09-03,2026-09-11
2945,1161,2021-11-30,2026-09-11
2947,1190,2021-10-06,2026-09-11
2948,644,2023-12-12,2026-09-11
2949,633,2023-12-15,2026-09-11
3002,2850,2015-01-05,2026-09-11
3003,2850,2015-01-05,2026-09-11
3004,2850,2015-01-05,2026-09-11
3005,2850,2015-01-05,2026-09-11
3006,2850,2015-01-05,2026-09-11
3008,2850,2015-01-05,2026-09-11
3010,2850,2015-01-05,2026-09-11
3011,2850,2015-01-05,2026-09-11
3013,2850,2015-01-05,2026-09-11
3014,2850,2015-01-05,2026-09-11
3015,2841,2015-01-05,2026-09-11
3016,2850,2015-01-05,2026-09-11
3017,2850,2015-01-05,2026-09-11
3018,2695,2015-01-05,2026-09-11
3019,2850,2015-01-05,2026-09-11
3021,2842,2015-01-05,2026-09-11
3022,2837,2015-01-05,2026-09-11
3023,2850,2015-01-05,2026-09-11
3024,2850,2015-01-05,2026-09-11
3025,2843,2015-01-05,2026-09-11
3026,2843,2015-01-05,2026-09-11
3027,2850,2015-01-05,2026-09-11
3028,2850,2015-01-05,2026-09-11
3029,2850,2015-01-05,2026-09-11
3030,2850,2015-01-05,2026-09-11
3031,2850,2015-01-05,2026-09-11
3032,2850,2015-01-05,2026-09-11
3033,2850,2015-01-05,2026-09-11
3034,2850,2015-01-05,2026-09-11
3035,2840,2015-01-05,2026-09-11
3036,2850,2015-01-05,2026-09-11
3036A,1296,2020-10-20,2026-02-11
3037,2850,2015-01-05,2026-09-11
3038,2850,2015-01-05,2026-09-11
3040,2840,2015-01-05,2026-09-11
3041,2837,2015-01-05,2026-09-11
3042,2850,2015-01-05,2026-09-11
3043,2843,2015-01-05,2026-09-11
3044,2850,2015-01-05,2026-09-11
3045,2850,2015-01-05,2026-09-11
3046,2843,2015-01-05,2026-09-11
3047,2850,2015-01-05,2026-09-11
3048,2850,2015-01-05,2026-09-11
3049,2842,2015-01-05,2026-09-11
3050,2842,2015-01-05,2026-09-11
3051,2843,2015-01-05,2026-09-11
3052,2850,2015-01-05,2026-09-11
3054,2843,2015-01-05,2026-09-11
3055,2842,2015-01-05,2026-09-11
3056,2843,2015-01-05,2026-09-11
3057,2837,2015-01-05,2026-09-11
3058,2850,2015-01-05,2026-09-11
3059,2850,2015-01-05,2026-09-11
3060,2842,2015-01-05,2026-09-11
3062,2850,2015-01-05,2026-09-11
3064,2775,2015-01-05,2026-09-11
3066,2850,2015-01-05,2026-09-11
3067,2798,2015-01-05,2026-09-11
3068,836,2015-01-05,2018-06-06
3071,2828,2015-01-05,2026-09-11
3073,2641,2015-01-05,2026-09-11
3078,2850,2015-01-05,2026-09-11
3081,2720,2015-07-22,2026-09-11
3083,2850,2015-01-05,2026-09-11
3085,2814,2015-01-06,2026-09-11
3086,2829,2015-01-05,2026-09-11
3088,2850,2015-01-05,2026-09-11
3089,1960,2015-01-05,2023-07-19
3090,2850,2015-01-05,2026-09-11
3092,2850,2015-01-05,2026-09-11
3093,2843,2015-01-05,2026-09-11
3094,2850,2015-01-05,2026-09-11
3095,2840,2015-01-05,2026-09-11
3097,7,2026-09-03,2026-09-11
3105,2834,2015-01-05,2026-09-11
3114,2850,2015-01-05,2026-09-11
3115,2822,2015-01-05,2026-09-11
3117,7,2026-09-03,2026-09-11
3118,2846,2015-01-05,2026-09-11
3122,2835,2015-01-26,2026-09-11
3126,31,2015-01-05,2015-02-24
3128,2850,2015-01-05,2026-09-11
3130,2850,2015-01-05,2026-09-11
3131,2850,2015-01-05,2026-09-11
3135,269,2025-08-06,2026-09-11
3138,1397,2020-12-11,2026-09-11
3141,2840,2015-01-05,2026-09-11
3144,1699,2015-01-05,2021-12-13
3147,2021,2018-05-29,2026-09-11
3149,2838,2015-01-05,2026-09-11
3150,538,2024-06-27,2026-09-11
3152,2845,2015-01-05,2026-09-11
3158,195,2025-11-17,2026-09-11
3162,2843,2015-01-05,2026-09-11
3163,2850,2015-01-05,2026-09-11
3164,2849,2015-01-05,2026-09-11
3167,2850,2015-01-05,2026-09-11
3168,601,2024-03-26,2026-09-11
3169,2843,2015-01-05,2026-09-11
3171,2845,2015-01-05,2026-09-11
3176,2850,2015-01-05,2026-09-11
3178,1900,2018-11-19,2026-09-11
3184,7,2026-09-03,2026-09-11
3188,2843,2015-01-05,2026-09-11
3189,2850,2015-01-05,2026-09-11
3191,2842,2015-01-05,2026-09-11
3194,7,2026-09-03,2026-09-11
3202,2496,2015-01-05,2025-04-02
3205,2850,2015-01-05,2026-09-11
3206,2850,2015-01-05,2026-09-11
3207,2843,2015-01-05,2026-09-11
3209,2850,2015-01-05,2026-09-11
3211,2850,2015-01-05,2026-09-11
3213,2850,2015-01-05,2026-09-11
3217,2850,2015-01-05,2026-09-11
3218,2850,2015-01-05,2026-09-11
3219,2590,2015-01-05,2026-09-11
3221,2850,2015-01-05,2026-09-11
3224,2849,2015-01-05,2026-09-11
3226,2829,2015-01-05,2026-09-11
3227,2850,2015-01-05,2026-09-11
3228,2850,2015-01-05,2026-09-11
3229,2843,2015-01-05,2026-09-11
3230,2845,2015-01-05,2026-09-11
3231,2850,2015-01-05,2026-09-11
3232,2850,2015-01-05,2026-09-11
3234,2840,2015-01-05,2026-09-11
3236,2850,2015-01-05,2026-09-11
3252,2849,2015-01-05,2026-09-11
3257,2850,2015-01-05,2026-09-11
3259,2837,2015-01-05,2026-09-11
3260,2850,2015-01-05,2026-09-11
3264,2850,2015-01-05,2026-09-11
3265,2850,2015-01-05,2026-09-11
3266,2850,2015-01-05,2026-09-11
3268,2849,2015-01-05,2026-09-11
3272,2850,2015-01-05,2026-09-11
3276,2850,2015-01-05,2026-09-11
3284,2850,2015-01-05,2026-09-11
3285,2849,2015-01-05,2026-09-11
3287,2850,2015-01-05,2026-09-11
3288,2833,2015-01-05,2026-09-11
3289,2850,2015-01-05,2026-09-11
3290,2843,2015-01-05,2026-09-11
3291,422,2015-01-05,2016-09-26
3293,2850,2015-01-05,2026-09-11
3294,2850,2015-01-05,2026-09-11
3296,2850,2015-01-05,2026-09-11
3297,2850,2015-01-05,2026-09-11
3299,953,2015-01-05,2018-11-21
3303,2850,2015-01-05,2026-09-11
3305,2850,2015-01-05,2026-09-11
3306,2850,2015-01-05,2026-09-11
3308,2832,2015-01-05,2026-09-11
3310,2831,2015-01-05,2026-09-11
3311,2843,2015-01-05,2026-09-11
3312,2817,2015-01-05,2026-09-11
3313,2850,2015-01-05,2026-09-11
3315,666,2015-01-05,2017-09-22
3317,2850,2015-01-05,2026-09-11
3321,2602,2015-12-15,2026-09-11
3322,2850,2015-01-05,2026-09-11
3323,2850,2015-01-05,2026-09-11
3324,2850,2015-01-05,2026-09-11
3325,2850,2015-01-05,2026-09-11
3332,2844,2015-01-05,2026-09-11
3338,2850,2015-01-05,2026-09-11
3339,2836,2015-01-05,2026-09-11
3346,2372,2016-12-19,2026-09-11
3349,1089,2022-03-23,2026-09-11
3354,2840,2015-01-05,2026-09-11
3356,2842,2015-01-05,2026-09-09
3357,1311,2021-04-27,2026-09-11
3360,2850,2015-01-05,2026-09-11
3362,2850,2015-01-05,2026-09-11
3363,2850,2015-01-05,2026-09-11
3372,2845,2015-01-05,2026-09-11
3373,2850,2015-01-05,2026-09-11
3374,2797,2015-03-30,2026-09-11
3376,2850,2015-01-05,2026-09-11
3379,2850,2015-01-05,2026-09-11
3380,2842,2015-01-05,2026-09-11
3383,1882,2015-01-05,2022-09-23
3388,2850,2015-01-05,2026-09-11
3390,2850,2015-01-05,2026-09-11
3402,2850,2015-01-05,2026-09-11
3406,2850,2015-01-05,2026-09-11
3413,2716,2015-07-28,2026-09-11
3416,2850,2015-01-05,2026-09-11
3419,2850,2015-01-05,2026-09-11
3426,2296,2016-12-21,2026-06-01
3428,908,2015-01-05,2018-09-17
3430,972,2022-09-08,2026-09-11
3431,994,2015-01-05,2019-01-18
3432,2843,2015-01-05,2026-09-11
3434,2842,2015-01-05,2026-09-11
3437,2850,2015-01-05,2026-09-11
3438,2843,2015-01-05,2026-09-11
3441,2850,2015-01-05,2026-09-11
3443,2850,2015-01-05,2026-09-11
3444,2850,2015-01-05,2026-09-11
3447,904,2022-12-15,2026-09-11
3450,2850,2015-01-05,2026-09-11
3452,1223,2015-01-05,2020-01-10
3454,2728,2015-01-05,2026-03-18
3455,2850,2015-01-05,2026-09-11
3465,2832,2015-01-05,2026-09-11
3466,2850,2015-01-05,2026-09-11
3467,361,2025-03-25,2026-09-11
3473,7,2026-09-03,2026-09-11
3474,465,2015-01-05,2016-11-29
3479,2850,2015-01-05,2026-09-11
3481,2829,2015-01-05,2026-09-11
3483,2850,2015-01-05,2026-09-11
3484,2850,2015-01-05,2026-09-11
3485,91,2026-05-06,2026-09-11
3489,2850,2015-01-05,2026-09-11
3490,2844,2015-01-05,2026-09-11
3491,2849,2015-01-05,2026-09-11
3492,2765,2015-05-18,2026-09-11
3494,2836,2015-01-05,2026-09-11
3498,2844,2015-01-05,2026-09-11
3499,2850,2015-01-05,2026-09-11
3501,2850,2015-01-05,2026-09-11
3504,2850,2015-01-05,2026-09-11
3508,2850,2015-01-05,2026-09-11
3511,2850,2015-01-05,2026-09-11
3512,2850,2015-01-05,2026-09-11
3514,908,2015-01-05,2018-09-17
3515,2850,2015-01-05,2026-09-11
3516,2843,2015-01-05,2026-09-11
3518,2850,2015-01-05,2026-09-11
3519,1055,2015-01-05,2019-04-30
3520,2843,2015-01-05,2026-09-11
3521,2850,2015-01-05,2026-09-11
3522,2844,2015-01-05,2026-09-11
3523,2830,2015-01-05,2026-09-11
3526,2843,2015-01-05,2026-09-11
3527,2850,2015-01-05,2026-09-11
3528,2850,2015-01-05,2026-09-11
3529,2850,2015-01-05,2026-09-11
3530,1988,2018-07-16,2026-09-11
3531,2824,2015-01-05,2026-09-11
3532,2843,2015-01-05,2026-09-11
3533,2850,2015-01-05,2026-09-11
3535,2850,2015-01-05,2026-09-11
3536,1979,2015-01-05,2023-04-11
3537,2850,2015-01-05,2026-09-11
3540,2850,2015-01-05,2026-09-11
3541,2850,2015-01-05,2026-09-11
3543,1563,2020-04-15,2026-09-11
3545,2834,2015-01-05,2026-09-11
3546,2850,2015-01-05,2026-09-11
3548,2850,2015-01-05,2026-09-11
3550,2850,2015-01-05,2026-09-11
3551,2850,2015-01-05,2026-09-11
3552,2850,2015-01-05,2026-09-11
