date,open,high,low,close,volume
2026-03-09,51.1,52.5,51.0,52.0,3375189
2026-03-10,52.6,53.2,51.3,51.9,1893125
2026-03-11,52.4,53.6,52.4,53.4,1552581
2026-03-12,52.9,53.7,52.0,52.1,1638446
2026-03-13,51.6,53.0,51.2,51.5,1889189
2026-03-16,52.4,52.4,51.0,52.4,1256567
2026-03-17,52.7,53.3,52.4,52.5,1231066
2026-03-18,54.4,57.7,54.0,57.7,6593283
2026-03-19,57.2,61.6,57.2,60.2,11584173
2026-03-20,60.6,61.0,58.1,59.4,4840043
2026-03-23,58.0,58.0,54.0,54.3,3724825
2026-03-24,55.5,56.1,52.2,53.8,2018269
2026-03-25,54.4,55.1,53.3,53.5,1932761
2026-03-26,53.9,54.2,51.8,51.8,1945582
2026-03-27,51.5,51.6,49.6,51.0,3051255
2026-03-30,49.7,50.1,49.1,49.8,1380910
2026-03-31,49.8,50.5,48.2,49.0,1720159
2026-04-01,51.0,51.1,49.6,50.3,1284627
2026-04-02,50.3,51.0,49.4,50.2,1210171
2026-04-07,51.8,52.1,49.55,49.55,1826488
2026-04-08,51.3,54.5,51.2,54.5,3195861
2026-04-09,55.0,58.4,54.8,55.3,4610123
2026-04-10,55.8,56.9,54.8,55.0,2299121
2026-04-13,55.8,60.5,54.8,60.5,5178202
2026-04-14,63.8,65.8,62.0,62.8,14973989
2026-04-15,64.5,64.6,61.2,61.3,5938024
2026-04-16,61.3,62.4,60.5,60.8,3142568
2026-04-17,60.4,63.0,60.3,62.1,5729230
2026-04-20,62.5,67.9,62.4,65.9,13231298
2026-04-21,65.9,70.2,62.7,68.2,14338583
2026-04-22,67.5,67.6,65.0,65.0,7599370
2026-04-23,65.8,65.9,58.9,60.8,8431271
2026-04-24,61.0,63.5,59.7,60.9,4308538
2026-04-27,64.6,66.9,63.6,65.9,17425698
2026-04-28,65.5,66.4,64.3,64.3,7808779
2026-04-29,64.8,65.0,62.9,62.9,4386067
2026-04-30,63.9,64.5,62.0,62.3,4023722
2026-05-04,62.9,63.7,62.1,62.5,3083311
2026-05-05,62.5,68.7,62.0,68.7,10567936
2026-05-06,68.5,69.0,64.6,68.2,14048692
2026-05-07,68.9,74.3,68.3,72.2,19533542
2026-05-08,72.2,73.3,65.9,66.0,15090186
2026-05-11,68.0,68.3,64.5,65.8,7271001
2026-05-12,66.1,67.6,65.1,66.0,6418915
2026-05-13,66.0,66.0,61.9,62.1,5793582
2026-05-14,62.8,68.3,62.8,68.3,12031271
2026-05-15,68.3,69.7,66.7,67.0,19369451
2026-05-18,67.4,68.5,65.9,68.0,7460283
2026-05-19,68.2,74.8,67.8,71.8,35981304
2026-05-20,76.3,78.9,76.0,78.9,17710968
2026-05-21,85.6,86.7,79.5,86.7,52264877
2026-05-22,89.0,89.5,84.1,85.8,40358447
2026-05-25,87.9,90.9,86.0,86.2,24327776
2026-05-26,86.2,86.2,80.3,81.0,17326289
2026-05-27,81.5,82.6,78.0,81.9,14859096
2026-05-28,82.5,84.4,79.4,80.7,13577210
2026-05-29,81.3,81.9,80.3,81.7,6317834
2026-06-01,83.9,86.4,83.4,84.5,16659551
2026-06-02,84.5,84.6,77.6,79.2,12333284
2026-06-03,79.0,82.4,78.2,80.6,7477921
2026-06-04,80.0,87.5,79.8,84.7,16433881
2026-06-05,85.0,89.0,82.2,87.9,38454348
2026-06-08,79.2,81.2,79.2,80.0,11897924
2026-06-09,80.5,88.0,80.5,88.0,22080043
2026-06-10,88.0,95.9,80.9,81.0,60441006
2026-06-11,80.8,82.0,77.0,79.3,16930875
2026-06-12,82.1,84.8,80.0,82.4,13807286
2026-06-15,83.8,89.6,82.8,86.7,22396275
2026-06-16,87.2,95.3,86.4,95.3,49724537
2026-06-17,95.5,104.5,93.8,95.7,95741959
2026-06-18,95.8,98.3,93.1,97.1,30951785
2026-06-22,100.0,101.0,95.7,97.2,21879361
2026-06-23,97.5,97.6,89.4,90.3,15467228
2026-06-24,89.3,90.8,87.1,89.0,9781139
2026-06-25,89.7,94.8,88.1,89.4,16787960
2026-06-26,88.7,88.8,80.6,81.3,12553033
2026-06-29,81.3,82.1,78.0,79.2,7199275
2026-06-30,80.1,81.5,79.1,80.7,4454185
2026-07-01,81.1,83.5,79.0,79.2,6298339
2026-07-02,78.1,82.9,77.7,80.3,5375085
2026-07-03,80.0,80.9,79.1,80.0,3085696
2026-07-06,80.7,82.4,79.5,81.1,4825941
2026-07-07,81.3,82.2,75.1,75.1,5573680
2026-07-08,77.8,78.3,75.2,78.2,3978037
2026-07-09,78.5,83.4,78.3,80.8,8056972
2026-07-13,81.1,84.7,80.7,82.8,9630421
2026-07-14,81.5,82.4,74.6,78.5,6294485
2026-07-15,80.1,80.9,76.9,78.3,4125448
2026-07-16,78.3,79.9,76.6,76.9,3858464
2026-07-17,74.5,74.8,69.3,69.3,7468902
2026-07-20,67.5,68.7,62.5,65.4,5771076
2026-07-21,66.0,67.9,65.8,67.6,2538650
2026-07-22,69.2,72.1,69.2,70.0,2960595
2026-07-23,70.9,73.7,69.8,71.8,4576931
2026-07-24,70.7,70.7,67.5,67.7,2890770
2026-07-27,69.0,72.4,68.5,69.2,10306817
2026-07-28,66.4,67.9,63.6,63.7,5077512
2026-07-29,64.0,68.6,60.4,63.0,14405496
2026-07-30,62.4,66.0,56.7,57.9,7187187
2026-07-31,62.2,63.6,61.4,63.5,3326756
2026-08-03,63.4,69.8,63.0,69.8,5821002
2026-08-04,69.9,70.7,68.3,69.1,4762725
2026-08-05,70.7,72.6,70.1,71.9,3710700
2026-08-06,71.6,77.3,70.5,76.7,7667860
2026-08-07,76.7,77.9,74.3,74.3,8133243
2026-08-10,77.0,77.4,73.8,74.0,5396882
2026-08-11,74.3,75.6,73.8,75.0,3227901
2026-08-12,75.0,77.4,75.0,75.0,4638538
2026-08-13,72.0,72.8,70.6,70.6,6676141
2026-08-14,70.7,72.4,69.4,69.7,3472306
2026-08-17,70.0,72.8,70.0,71.1,5565711
2026-08-18,71.1,72.0,67.2,67.7,4239298
2026-08-19,66.4,68.4,65.6,67.0,2484474
2026-08-20,69.2,70.9,68.1,69.0,4232943
2026-08-21,69.8,70.1,67.7,69.5,3238889
2026-08-24,69.1,71.5,67.8,67.8,3508090
2026-08-25,67.8,69.8,65.6,69.0,3594963
2026-08-26,68.9,75.8,68.9,74.7,13383738
2026-08-27,75.5,79.6,74.3,76.5,25952423
2026-08-28,77.0,78.1,75.8,76.7,11986491
2026-08-31,75.8,82.2,75.8,79.5,20751886
2026-09-01,81.0,84.8,80.4,81.9,21793225
2026-09-02,80.5,88.5,80.5,84.3,33317698
