sym,month,url,zip_sha256,content_sha256,rows,had_header,status
BTC,2022-03,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2022-03.zip,191cf0aba3059eacf6454b83ff803f485838be410e35910de0d38457590e9d19,95cdbaf85e0447dc1f98416862759418508aa0bdc8de2941aba3fa9e1086b6a8,31,1,ok
BTC,2022-04,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2022-04.zip,4bcb1a9e65a403b34f198b588a74de469863b33ddd1236133683df32e9ffe843,e4c73950f2fce6de342e201a252b20186d8c30159ced7578d8347a6aa1bee806,30,1,ok
BTC,2022-05,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2022-05.zip,aa39198db26d5807ff161bd10f0d3b16e5d4b9be69625d578f7634cbad55b37d,09fb616ed8ee49a84ca97094b411c7fc32eb996a791ac4aca52f0460a84e84cc,31,1,ok
BTC,2022-06,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2022-06.zip,9119db08b2dc695ee1d5a2921783268d06f2ac10afba2f05cba9593b42a3236b,e63ed967376a13a132c5bb85a74022d30711ff7b38c1418979ee4730956a6dc4,30,1,ok
BTC,2022-07,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2022-07.zip,2232be04f9d396322450c5767efd273a3f87baf14760810bcfe2349c204a5f3a,4d549d648c22db2c230c471b806a734e6ea11ac1fc3290433af022bbf241a4a8,31,1,ok
BTC,2022-08,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2022-08.zip,44418c0424e55351148f9fdc5d63523dfeb8ca1a7ec52d44cba7b90501720d8c,a62450e0caa526cc87eb6e3a4972870e9737964af2852161f592edc28c9cf65b,31,1,ok
BTC,2022-09,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2022-09.zip,d37049af761f66e66db0b0548f0fce7e31c24a10f9fc119ccead302884af6e76,1ba8ad126fd8207190ec40652bad1ca0ded1a7943b87495f51b85f0fcf5b8744,30,1,ok
BTC,2022-10,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2022-10.zip,2682556173f1e1182dadc6b3cbcb8d8f84a9b717d650afbaca93cc1b93799918,baeb779f09c6feceb6d101c34b6c95392d558cf261e05b3969c40c3216c1c08c,31,1,ok
BTC,2022-11,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2022-11.zip,62f762325984c36ab67cb12112a329b935dd8a646198bc0d44700b1553e9cfe1,114276944fe13d1fb79a8ac92a482af936c12e49e8356f76c9c91f10133cf0cc,30,1,ok
BTC,2022-12,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2022-12.zip,2f8916fa91c619ab58450ad358fba3b2349c879c5f9f029aaffba0e3acf2cbd0,50fdf41f4e24992d50df93a8da1af7c1187206e26d17b9773939a7a3c51a2cc7,31,1,ok
BTC,2023-01,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2023-01.zip,3de9bef6b4cc6efcd32e4620aff1f27921432003184ca65f43cb03f943b085a1,96db387519e81f2a71a6cab2a6e9280b72410ba50e1c2c18de707215b5836689,31,1,ok
BTC,2023-02,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2023-02.zip,c2567987f8ceaa7fbaf9b5889eb7052d858e7e33707aa1e353a8c777111cee4a,80092c0e6bd82c51586dc4114c28ea441e58e8570986e68fd2b49893110bda9e,28,1,ok
BTC,2023-03,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2023-03.zip,73c38a0c2ca448fe651c9242f62835d5fc2b3392d9b3878974cf469c6a9f147b,4c81ebb35df9123cc9b7cec6dbb96fae4af5627782ff78459636f1b3ace8e79d,31,1,ok
BTC,2023-04,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2023-04.zip,7af72bedeca7eb147f40c909c5085c30bf5003c033e680b94efca0240f8486bf,c7ec712046cb256b7acd07c2509f906d5fc160443aa78f12bf508a1470bbf97e,30,1,ok
BTC,2023-05,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2023-05.zip,14c96d7ddea968e43e220b8e1e3f358265b89253442d98557904149c6f7d7002,5a5c7cda7736474cd717b45032442efe90604693af30ce1581d2a7c050e34606,31,1,ok
BTC,2023-06,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2023-06.zip,cda8a12d152f6c772c809ead7c780e2349239f2561f2758c50081b255784dcdb,c17b2a7d3a0ab529a1e227100ddca0c935c4fcda6d1c18c2b284197505cac3b1,30,1,ok
BTC,2023-07,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2023-07.zip,3ee0f86ac09a7bf062831a8ec84d70ec509e77ba403a73ffca049b7285223c13,a5ce922b4e81ccf51e6a4e6875339cbd28574e3c8f6b3cc6c552c9c8e5cf35be,31,1,ok
BTC,2023-08,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2023-08.zip,41b24c62e3d1faffb51c0ac9be01d771a6bfb2e3867b8dbe05786d3f700ed8c4,a6c02633b5dc08188e143b128b4ae407ea414b1671f2563177d06405b5d96e35,31,1,ok
BTC,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2023-09.zip,1e96a90b3df6f41b55ab34fdfadc77d1837eae039155e1f0a4e7629fdbe019de,f9e00531bb8531443fd65742f6f6d3b23e745eeb50a26cafc2d4f06d9802b73d,30,1,ok
BTC,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2023-10.zip,35af8f19a76011935111104919ed535c63a225b1334f36eaa9e488e7a228dd67,be935dd97e524c9e8f1d1f45165a9b6518a8dc16804e57ecb08b2ded299d0001,31,1,ok
BTC,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2023-11.zip,eae4a133704d6b3a2c2c796bffce6aff605d72cb9a0e974e0fc16adf23c150f6,822e585563bb77491b8706da26e2e910ff71e787a4bc9fea7ec308e8c6e1597d,30,1,ok
BTC,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2023-12.zip,417fd4410cdeede8bb0f473bdece4c856a27c737e95ef3370c8333fbe9fa0023,49ba49585ffb015c2b05aa0d8cd5c6d5ecc789957fa4692ff2f597aa333c5031,31,1,ok
BTC,2024-01,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2024-01.zip,26b06a00b615b9a85c6c7404971a8756c1006ef8192f8b1a02aadb9fef7e61f5,a9ae3e07a9b88756d6d55d5d9f586caa85afcafb26c3d009a70b6ee066eb4524,31,1,ok
BTC,2024-02,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2024-02.zip,082bc500af56b944e9f68707e7f32aef98d6793ccd542ecfc2ffbaf9dda2377a,babbaab62fd0e381f5ffac1bc20139eec0e984d74b5b69a8364b64c918901caf,29,1,ok
BTC,2024-03,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2024-03.zip,44dcb588ee5f82601710d37492246575585ab70d7c938b79e0d7163434d25436,62d1234f431e340d9f520bc1190e3aac6d1d50638afd6b706eb3e063721542c0,31,1,ok
BTC,2024-04,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2024-04.zip,e09120d5e8c029f132670d03e173420bd599ac582c5ab38bc02136bfc7b2fabc,4a5760b19e793436a0fc30cf7f8133ca4f3eba4e6f69458918b55320cef346d8,30,1,ok
BTC,2024-05,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2024-05.zip,03ea4f510206bdc5ff623acd6fab27ff46a464d700dcb00d637d6cb6c844ccde,5030fc6bc09419082145b5b955e84ef11c58a330b31fc359b135d2786600ce87,31,1,ok
BTC,2024-06,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2024-06.zip,a92b43b86ff23ad4e9ea0b931c6a88ecdb4d3265052ab96e81a078344c99328c,369492e1c9ca1c02913da17a779797b2808d40a81a7a59aeaddc30e3914fec55,30,1,ok
BTC,2024-07,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2024-07.zip,f3ea230291b5d2243f06fbf8b0ce213ab8aaa82ea3a94bdbb5661edda43b4cbe,feb8b4a2f61361a72f74354105de108cf9aabbb4c01b27995009746a1057b949,31,1,ok
BTC,2024-08,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2024-08.zip,cd84abb28fffe93471c77859b9d8c57059fb88b4522545ab80c6fb3d6c834140,8225ddac9a658c504ad7f4676dfa8e38f8d5d28c5e768ee3a6fcda64e287f29c,31,1,ok
BTC,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2024-09.zip,2516eb3105e5a9458350a12dade88224f7a71e67d1a593fdeabb75f8bbdf3ff2,81307c54205e33bbd70df66b5b32d04211214675d5b3dc2547b37e199a2417ea,30,1,ok
BTC,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2024-10.zip,c0d3d077c5e41ec2201e8bc8382e1ad4f7b4dfecac8f4f827a1d20ab1d87baeb,9b5f0bd41fc450d953642c8a266796904d25056fd3418cd70bc6554eca420b4e,31,1,ok
BTC,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2024-11.zip,98bcbfe0e6687f237c0c7913e7c39c625129a8e4cf6d1f358235f1ed5cc0e9ef,e3b8ce70f5b1220227704d2f03c0e6fffa8fbc8be60a1120280ccac172426136,30,1,ok
BTC,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2024-12.zip,9374dc7b5f2790965f6b87223746e8537e59e7f9403eb24241615b6745ec1be2,2c26dc4750aea5d23451dbce758127f765a5b6cf8a4de0b0cc89acf3885e1c66,31,1,ok
BTC,2025-01,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-01.zip,d0e4cddb95124cd770325a418e170692b6325ad57d04980c9f0a56f91aeb8abe,0606b88c9b804a82bb6dd49bbc6450c8eba9e35c6bfc723fd79794598c9952d5,31,1,ok
BTC,2025-02,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-02.zip,9d7f03443771d9a88f72179995bfa490cbddb291e6570da5303aa3dd1318773d,67254aed88fc8d02ce0bd9403e814d6714bacde9bbdcaf4e041e0d9dcba17ee1,28,1,ok
BTC,2025-03,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-03.zip,630d36287b1e90438c4bda4d5966c97c129bdadfc5c20dd666e21d7c72e1ec54,d4fd63b84ee6d995eb596ca0cfe089dd4b3475db27aabc1a116d3b8436f2e958,31,1,ok
BTC,2025-04,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-04.zip,7ecc8db32272da5151d96da48014ab657c492b49468fcd2e13186efc54d54815,44f869ac75b14aa19cdba96a558c77cb508b811bfabe235d5a2bb20a4c00769c,30,1,ok
BTC,2025-05,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-05.zip,4881cc91121ea7faabeaf1d46807044dfa0af6fdef5c8d512bebbe047456b4f6,85fa4da168ce91ee998bd55e1af37815b5f3015583400338352634ac446a49b9,31,1,ok
BTC,2025-06,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-06.zip,c11054f2eaacd83b4327c7eef2001221e33beb3caf6dab2b44d2cef0da6ab98b,1bbe134f122941eece56ed7052d9925ed0849f6890ac0eb6a0b5b076bab00a31,30,1,ok
BTC,2025-07,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-07.zip,bce326227436ff4ebf119379859c1ac1c8df5fcb8a4bfe9f07c7f8ade18f9d7d,3847883d928b846a81a002535cf929218c110283a872d24f3776b88b87561a45,31,1,ok
BTC,2025-08,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-08.zip,cb26a985295a658b1c69a253bf617e35e2cfa3b9ad694dfc2b20977baf918f21,5de8b4b65cfe0d3f772b402fe8139b52d0178420496f3fa1b0c323006278d4c8,31,1,ok
BTC,2025-09,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-09.zip,a4f711e5efb64e87c66d945db3440d2161a6d68eeaee026732c085bf77c9784b,f0621a17b182f5f208bb07e8778136e75f24a085411ce079c12aaabc8a4cae0a,30,1,ok
BTC,2025-10,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-10.zip,f3db8b3c74aa33a09f5a7af1521652039e031cdd52e2d9dae542911cb6ce8e68,01877f0a54776bc0050c9623982ed9ae9aef0ae8f117f1970653622dd4976929,31,1,ok
BTC,2025-11,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-11.zip,606b497e9d4ad7b67d2c44482c4a8c136f528a82b4585b1f1a0ecc79a4989165,b7e8dd5d331d9bafe14f546097ee8fc01e5b6da5b5916423b49758ebaf6c8b5e,30,1,ok
BTC,2025-12,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-12.zip,40484d66317a3c7c73e438f8243faf23e041863debdb9e4f523b00156f9dd8d2,718b71bc0458ed9173837af686a96c8990f000be701a33f87695b163f649cc6b,31,1,ok
BTC,2026-01,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2026-01.zip,6ea7e8767031806d4ecc17581af562e49f4f223b7db45cbb4e44c078f4f39635,6697d9e19f575a3495ff43d931667cb74eeede99bb50735bcf7bb0605293b254,31,1,ok
BTC,2026-02,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2026-02.zip,dc4ac6372ec3684e39887b4fd9f9b005da82b285badf56b28ebcc5455590fe37,6f7186f55269c910acf70a1740c9e5096d6abeca01eee7ba646e495e83f9aec6,28,1,ok
BTC,2026-03,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2026-03.zip,6e6f14c60e723f9c9d1e87d00df0553e6f2e8813c67154101884e1d93e017e48,87175a36bc84caf12ae763de0d013b327a3fa9442b0a8f70fa1cc21fcc62d565,31,1,ok
BTC,2026-04,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2026-04.zip,3860febfca089675b86fd50df54a2da0a7980de1331e5b42e1df0210240ae12d,28e03e4fb6aed3e4ed5cd2a48018c89f2a65d3af8fba9e6fc901d45b3c813570,30,1,ok
BTC,2026-05,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2026-05.zip,91d2e45e3bb4994c849ac56a089da18575b4d01ba1a9f4cff5d3fbbc27b7e9cc,188ee9e3b294791b512a152fd9cb695859d7e94e990bbf35dbb8467cd0aafff7,31,1,ok
BTC,2026-06,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2026-06.zip,916bc1d543aceb81184584da93d202cccaab5e21eb4e789996af35e6846de668,6bae43e3e8221115e3b0fd93d459a9a0f1c0b6cf7a13662990d818bd6fec7dd7,30,1,ok
BTC,2026-07,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2026-07.zip,c8aa635aee3c6fdc48347adc975b60c2342ef4253f4269494f9e08e85be61480,2b58ed8bc7de91df300173d0aa6463fee5ff6ebe923b15adb32091ad08ae721e,31,1,ok
BTC,2026-08,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2026-08.zip,0c7a739c1eae50cb60a31cedb4cb59b14b3a806523f044e9e8abbdf5e2a4512b,99851edd6c8652df535de487648347955af3165533d717fa5f5f4bbe7e3c2223,31,1,ok
ETH,2020-01,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2020-01.zip,1c447c2d1ee892420395690ae6365ecc3ae24f091e17807ccb3be93fe850f58c,20d86320e6daf772cd4974ec24fda0a01757d1484cf2670c04464f4728902253,31,0,ok
ETH,2020-02,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2020-02.zip,1403c48c73b5f8c8e21c16f6ad2074941ebecd665fccb6ec5bbf8a959c7c6b23,14459b98fea224b30681d6eaaa81e57833d11267331911ce0e002ed71ce174f0,29,0,ok
ETH,2020-03,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2020-03.zip,37d8680fd6388dd6e5016094a93a0408279422747a442a24f8a0446e0c69fc79,8fe001f84c27a6bb61e0f8401e67ad1e75cf99d00a42fee149f30c12cb867d95,31,0,ok
ETH,2020-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2020-04.zip,8b563aa55b8b7ad384ef7686866a603425a0e7ebd553930a1cfd72ee1a5e5617,1a606f2ef88bd8ed31707ae39cc081fa22b4b6f8fe1077bcb8d890eb5a48b319,30,0,ok
ETH,2020-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2020-05.zip,a2168590a401c001e536907d2493a68ea0f82e9e9fab99b07bc6dd188398ebb5,c6bd7ec4abe9d2e0928e196adf0cc8892263bbc84483942192a581608b16b2fb,31,0,ok
ETH,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2020-06.zip,797f29c89d00ffd397fca4000e69269abbbb5a039834e636bfc14333566d3d6d,24d1c534353e0b05b14f7fdc92e3cd52d6ef4d9c5278e03042d7ae03c3499ca1,30,0,ok
ETH,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2020-07.zip,ec32dd63bdccebc9bd4ace7cafddd024c41b17fc03f528b2f3d1f08030438af4,30e78102fa06848a93301c1fe24714ed734d1d0b3afafec6c4471fdd9afa2cfd,31,0,ok
ETH,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2020-08.zip,50a82930975079187ddb0836b9a4014691f4caa47f3618ebc9d9b2a050d9c3a6,e6966f06dd548eca0e8a605f34fc47abb15e0f2de1a6e852e9f11c35f869e65a,31,0,ok
ETH,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2020-09.zip,671c9b85dd6e525f6c98239d8b63b0c64c1478210d238ba47de86b54c64eaa1a,ff4436cbdcf3fd21e8c3dea6eb71e6ed8f5431e35051d52f7441312f19fa9b50,30,0,ok
