sid,entry_pos,xpos_E0,xpos,reason,judge_pos,delay,crossed,hold_bars,nan_exit
4958,735,854,753,cond,752,0,False,19,False
5289,735,854,765,cond,764,0,False,31,False
5425,735,854,760,cond,759,0,False,26,False
6202,735,854,814,cond,813,0,False,80,False
8261,735,854,759,cond,758,0,False,25,False
1102,757,876,876,H120,-1,0,False,120,False
1303,757,876,876,H120,-1,0,False,120,False
1305,757,876,814,cond,813,0,False,58,False
1313,757,876,789,cond,788,0,False,33,False
1314,757,876,774,cond,773,0,False,18,False
1402,757,876,768,cond,767,0,False,12,False
1586,757,876,772,cond,771,0,False,16,False
1718,757,876,773,cond,772,0,False,17,False
1802,757,876,783,cond,782,0,False,27,False
2006,757,876,799,cond,798,0,False,43,False
2460,757,876,804,cond,803,0,False,48,False
2634,757,876,769,cond,768,0,False,13,False
2812,757,876,876,H120,-1,0,False,120,False
2882,757,876,786,cond,785,0,False,30,False
2915,757,876,769,cond,768,0,False,13,False
3105,757,876,762,cond,761,0,False,6,False
3374,757,876,767,cond,766,0,False,11,False
3546,757,876,767,cond,766,0,False,11,False
5285,757,876,809,cond,808,0,False,53,False
5880,757,876,814,cond,813,0,False,58,False
6180,757,876,766,cond,765,0,False,10,False
6182,757,876,810,cond,809,0,False,54,False
6261,757,876,770,cond,769,0,False,14,False
6274,757,876,812,cond,811,0,False,56,False
6414,757,876,818,cond,817,0,False,62,False
6548,757,876,771,cond,770,0,False,15,False
8176,757,876,789,cond,788,0,False,33,False
8489,757,876,842,cond,841,0,False,86,False
8936,757,876,806,cond,805,0,False,50,False
9910,757,876,789,cond,788,0,False,33,False
9941,757,876,772,cond,771,0,False,16,False
1303,770,889,889,H120,-1,0,False,120,False
1312,770,889,856,cond,855,0,False,87,False
1444,770,889,784,cond,783,0,False,15,False
1560,770,889,772,cond,771,0,False,3,False
1605,770,889,887,cond,886,0,False,118,False
1609,770,889,787,cond,786,0,False,18,False
1718,770,889,773,cond,772,0,False,4,False
2327,770,889,889,H120,-1,0,False,120,False
2492,770,889,777,cond,776,0,False,8,False
2880,770,889,861,cond,860,0,False,92,False
2881,770,889,799,cond,798,0,False,30,False
2887,770,889,809,cond,808,0,False,40,False
3036,770,889,773,cond,772,0,False,4,False
3532,770,889,814,cond,813,0,False,45,False
3533,770,889,825,cond,824,0,False,56,False
3645,770,889,799,cond,798,0,False,30,False
4739,770,889,830,cond,829,0,False,61,False
5483,770,889,866,cond,865,0,False,97,False
5880,770,889,814,cond,813,0,False,45,False
6173,770,889,889,H120,-1,0,False,120,False
6182,770,889,810,cond,809,0,False,41,False
6290,770,889,786,cond,785,0,False,17,False
6488,770,889,882,cond,881,0,False,113,False
6505,770,889,810,cond,809,0,False,41,False
6548,770,889,771,cond,770,0,False,2,False
8155,770,889,856,cond,855,0,False,87,False
2231,793,912,840,cond,839,0,False,48,False
3016,793,912,898,cond,897,0,False,106,False
4739,793,912,830,cond,829,0,False,38,False
6024,793,912,890,cond,889,0,False,98,False
1476,811,930,863,cond,862,0,False,53,False
1590,811,930,853,cond,852,0,False,43,False
1597,811,930,856,cond,855,0,False,46,False
2031,811,930,864,cond,863,0,False,54,False
2049,811,930,852,cond,851,0,False,42,False
2231,811,930,840,cond,839,0,False,30,False
2233,811,930,852,cond,851,0,False,42,False
2376,811,930,818,cond,817,0,False,8,False
2377,811,930,886,cond,885,0,False,76,False
2408,811,930,855,cond,854,0,False,45,False
2912,811,930,930,H120,-1,0,False,120,False
3016,811,930,898,cond,897,0,False,88,False
3228,811,930,850,cond,849,0,False,40,False
3260,811,930,814,cond,813,0,False,4,False
3504,811,930,901,cond,900,0,False,91,False
3515,811,930,836,cond,835,0,False,26,False
3532,811,930,814,cond,813,0,False,4,False
4129,811,930,832,cond,831,0,False,22,False
4549,811,930,827,cond,826,0,False,17,False
4739,811,930,830,cond,829,0,False,20,False
5274,811,930,859,cond,858,0,False,49,False
5425,811,930,895,cond,894,0,False,85,False
5439,811,930,857,cond,856,0,False,47,False
6150,811,930,826,cond,825,0,False,16,False
6239,811,930,817,cond,816,0,False,7,False
6274,811,930,812,cond,811,0,False,2,False
6499,811,930,853,cond,852,0,False,43,False
8027,811,930,813,cond,812,0,False,3,False
8422,811,930,907,cond,906,0,False,97,False
1102,833,952,937,cond,936,0,False,105,False
1710,833,952,935,cond,934,0,False,103,False
2013,833,952,863,cond,862,0,False,31,False
2049,833,952,852,cond,851,0,False,20,False
2408,833,952,855,cond,854,0,False,23,False
2633,833,952,952,H120,-1,0,False,120,False
2732,833,952,838,cond,837,0,False,6,False
4147,833,952,873,cond,872,0,False,41,False
4528,833,952,876,cond,875,0,False,44,False
5274,833,952,859,cond,858,0,False,27,False
6541,833,952,855,cond,854,0,False,23,False
8155,833,952,856,cond,855,0,False,24,False
8436,833,952,928,cond,927,0,False,96,False
8489,833,952,842,cond,841,0,False,10,False
1101,853,972,935,cond,934,0,False,83,False
1409,853,972,930,cond,929,0,False,78,False
1597,853,972,856,cond,855,0,False,4,False
1718,853,972,949,cond,948,0,False,97,False
2002,853,972,858,cond,857,0,False,6,False
2013,853,972,863,cond,862,0,False,11,False
2014,853,972,934,cond,933,0,False,82,False
2351,853,972,917,cond,916,0,False,65,False
2363,853,972,900,cond,899,0,False,48,False
2408,853,972,855,cond,854,0,False,3,False
2428,853,972,864,cond,863,0,False,12,False
2478,853,972,892,cond,891,0,False,40,False
2801,853,972,968,cond,967,0,False,116,False
2892,853,972,940,cond,939,0,False,88,False
3016,853,972,898,cond,897,0,False,46,False
3030,853,972,892,cond,891,0,False,40,False
3034,853,972,934,cond,933,0,False,82,False
3078,853,972,894,cond,893,0,False,42,False
3257,853,972,899,cond,898,0,False,47,False
3491,853,972,904,cond,903,0,False,52,False
3504,853,972,901,cond,900,0,False,49,False
3550,853,972,902,cond,901,0,False,50,False
3563,853,972,906,cond,905,0,False,54,False
3707,853,972,896,cond,895,0,False,44,False
4107,853,972,873,cond,872,0,False,21,False
4736,853,972,923,cond,922,0,False,71,False
5439,853,972,857,cond,856,0,False,5,False
5457,853,972,904,cond,903,0,False,52,False
5536,853,972,924,cond,923,0,False,72,False
5871,853,972,857,cond,856,0,False,5,False
6182,853,972,890,cond,889,0,False,38,False
6224,853,972,902,cond,901,0,False,50,False
6257,853,972,895,cond,894,0,False,43,False
8155,853,972,856,cond,855,0,False,4,False
8936,853,972,903,cond,902,0,False,51,False
1310,875,994,899,cond,898,0,False,25,False
2104,875,994,917,cond,916,0,False,43,False
2327,875,994,891,cond,890,0,False,17,False
2344,875,994,888,cond,887,0,False,14,False
2472,875,994,890,cond,889,0,False,16,False
2478,875,994,892,cond,891,0,False,18,False
2492,875,994,892,cond,891,0,False,18,False
3016,875,994,898,cond,897,0,False,24,False
3026,875,994,887,cond,886,0,False,13,False
3090,875,994,888,cond,887,0,False,14,False
3443,875,994,923,cond,922,0,False,49,False
3532,875,994,888,cond,887,0,False,14,False
3533,875,994,923,cond,922,0,False,49,False
3563,875,994,906,cond,905,0,False,32,False
3707,875,994,896,cond,895,0,False,22,False
4919,875,994,892,cond,891,0,False,18,False
4939,875,994,895,cond,894,0,False,21,False
6173,875,994,904,cond,903,0,False,30,False
6175,875,994,892,cond,891,0,False,18,False
6182,875,994,890,cond,889,0,False,16,False
6257,875,994,895,cond,894,0,False,21,False
6283,875,994,897,cond,896,0,False,23,False
6488,875,994,882,cond,881,0,False,8,False
8069,875,994,908,cond,907,0,False,34,False
8261,875,994,904,cond,903,0,False,30,False
8464,875,994,903,cond,902,0,False,29,False
1314,898,1017,934,cond,933,0,False,37,False
2002,898,1017,942,cond,941,0,False,45,False
2108,898,1017,944,cond,943,0,False,47,False
2303,898,1017,910,cond,909,0,False,13,False
2338,898,1017,909,cond,908,0,False,12,False
2458,898,1017,930,cond,926,3,False,33,False
2612,898,1017,945,cond,944,0,False,48,False
2618,898,1017,939,cond,938,0,False,42,False
2886,898,1017,970,cond,969,0,False,73,False
3034,898,1017,934,cond,933,0,False,37,False
3037,898,1017,942,cond,941,0,False,45,False
3044,898,1017,932,cond,931,0,False,35,False
3114,898,1017,912,cond,911,0,False,15,False
3362,898,1017,907,cond,906,0,False,10,False
3376,898,1017,916,cond,915,0,False,19,False
3504,898,1017,901,cond,900,0,False,4,False
3533,898,1017,923,cond,922,0,False,26,False
3596,898,1017,899,cond,898,0,False,2,False
4736,898,1017,923,cond,922,0,False,26,False
4976,898,1017,901,cond,900,0,False,4,False
5299,898,1017,903,cond,902,0,False,6,False
5469,898,1017,902,cond,901,0,False,5,False
6138,898,1017,916,cond,912,3,False,19,False
6173,898,1017,904,cond,903,0,False,7,False
6239,898,1017,925,cond,924,0,False,28,False
8046,898,1017,935,cond,934,0,False,38,False
8261,898,1017,904,cond,903,0,False,7,False
8341,898,1017,926,cond,925,0,False,29,False
1402,917,1036,941,cond,940,0,False,25,False
2014,917,1036,934,cond,933,0,False,18,False
2329,917,1036,927,cond,926,0,False,11,False
2345,917,1036,925,cond,924,0,False,9,False
2356,917,1036,950,cond,949,0,False,34,False
2379,917,1036,936,cond,935,0,False,20,False
2383,917,1036,935,cond,934,0,False,19,False
2439,917,1036,946,cond,945,0,False,30,False
2458,917,1036,930,cond,926,3,False,14,False
3023,917,1036,943,cond,942,0,False,27,False
3034,917,1036,934,cond,933,0,False,18,False
3036,917,1036,930,cond,929,0,False,14,False
3044,917,1036,932,cond,931,0,False,16,False
3227,917,1036,925,cond,924,0,False,9,False
3323,917,1036,930,cond,929,0,False,14,False
3511,917,1036,935,cond,934,0,False,19,False
3533,917,1036,923,cond,922,0,False,7,False
4927,917,1036,937,cond,936,0,False,21,False
4942,917,1036,1036,H120,-1,0,False,120,False
4953,917,1036,940,cond,939,0,False,24,False
5347,917,1036,922,cond,921,0,False,6,False
6147,917,1036,922,cond,921,0,False,6,False
6239,917,1036,925,cond,924,0,False,9,False
8046,917,1036,935,cond,934,0,False,19,False
8436,917,1036,928,cond,927,0,False,12,False
1310,939,1058,990,cond,989,0,False,52,False
1402,939,1058,941,cond,940,0,False,3,False
2439,939,1058,946,cond,945,0,False,8,False
2442,939,1058,974,cond,973,0,False,36,False
2605,939,1058,943,cond,942,0,False,5,False
2606,939,1058,946,cond,945,0,False,8,False
3023,939,1058,943,cond,942,0,False,5,False
3083,939,1058,974,cond,973,0,False,36,False
4119,939,1058,952,cond,951,0,False,14,False
4953,939,1058,940,cond,939,0,False,2,False
1476,961,1080,964,cond,963,0,False,4,False
1536,961,1080,972,cond,971,0,False,12,False
2442,961,1080,974,cond,973,0,False,14,False
3324,961,1080,1078,cond,1077,0,False,118,False
1730,982,1101,1101,H120,-1,0,False,120,False
2308,982,1101,1071,cond,1070,0,False,90,False
2449,982,1101,1101,H120,-1,0,False,120,False
2601,982,1101,997,cond,996,0,False,16,False
4137,982,1101,1061,cond,1060,0,False,80,False
4906,982,1101,1064,cond,1063,0,False,83,False
4953,982,1101,1077,cond,1076,0,False,96,False
5234,982,1101,1064,cond,1063,0,False,83,False
5299,982,1101,1031,cond,1030,0,False,50,False
6176,982,1101,1101,H120,-1,0,False,120,False
6552,982,1101,1079,cond,1078,0,False,98,False
8016,982,1101,1094,cond,1093,0,False,113,False
8436,982,1101,1023,cond,1022,0,False,42,False
1102,1003,1122,1122,H120,-1,0,False,120,False
1210,1003,1122,1122,H120,-1,0,False,120,False
1722,1003,1122,1122,H120,-1,0,False,120,False
1786,1003,1122,1067,cond,1066,0,False,65,False
2059,1003,1122,1055,cond,1054,0,False,53,False
2375,1003,1122,1072,cond,1071,0,False,70,False
2884,1003,1122,1122,H120,-1,0,False,120,False
2890,1003,1122,1013,cond,1012,0,False,11,False
4107,1003,1122,1081,cond,1080,0,False,79,False
4119,1003,1122,1096,cond,1095,0,False,94,False
5274,1003,1122,1070,cond,1069,0,False,68,False
6282,1003,1122,1075,cond,1074,0,False,73,False
6552,1003,1122,1079,cond,1078,0,False,77,False
1102,1016,1135,1135,H120,-1,0,False,120,False
2059,1016,1135,1055,cond,1054,0,False,40,False
2884,1016,1135,1135,H120,-1,0,False,120,False
3324,1016,1135,1078,cond,1077,0,False,63,False
3360,1016,1135,1078,cond,1077,0,False,63,False
3596,1016,1135,1067,cond,1066,0,False,52,False
4119,1016,1135,1096,cond,1095,0,False,81,False
4426,1016,1135,1109,cond,1108,0,False,94,False
4551,1016,1135,1061,cond,1060,0,False,46,False
5269,1016,1135,1063,cond,1062,0,False,48,False
5289,1016,1135,1079,cond,1078,0,False,64,False
6230,1016,1135,1135,H120,-1,0,False,120,False
9910,1016,1135,1119,cond,1118,0,False,104,False
1795,1036,1155,1080,cond,1079,0,False,45,False
3293,1036,1155,1155,H120,-1,0,False,120,False
1589,1056,1175,1074,cond,1073,0,False,19,False
2231,1056,1175,1073,cond,1072,0,False,18,False
2395,1056,1175,1175,H120,-1,0,False,120,False
3003,1056,1175,1066,cond,1065,0,False,11,False
3540,1056,1175,1074,cond,1073,0,False,19,False
4107,1056,1175,1081,cond,1080,0,False,26,False
4953,1056,1175,1077,cond,1076,0,False,22,False
4977,1056,1175,1076,cond,1075,0,False,21,False
5425,1056,1175,1066,cond,1065,0,False,11,False
5483,1056,1175,1148,cond,1147,0,False,93,False
5871,1056,1175,1175,H120,-1,0,False,120,False
6451,1056,1175,1085,cond,1084,0,False,30,False
6552,1056,1175,1079,cond,1078,0,False,24,False
8016,1056,1175,1094,cond,1093,0,False,39,False
8028,1056,1175,1078,cond,1077,0,False,23,False
2329,1078,1197,1093,cond,1092,0,False,16,False
2379,1078,1197,1129,cond,1128,0,False,52,False
2455,1078,1197,1089,cond,1088,0,False,12,False
3017,1078,1197,1122,cond,1121,0,False,45,False
3023,1078,1197,1185,cond,1184,0,False,108,False
3034,1078,1197,1083,cond,1082,0,False,6,False
3338,1078,1197,1197,H120,-1,0,False,120,False
3491,1078,1197,1187,cond,1186,0,False,110,False
3535,1078,1197,1100,cond,1099,0,False,23,False
3576,1078,1197,1104,cond,1103,0,False,27,False
3665,1078,1197,1085,cond,1084,0,False,8,False
4163,1078,1197,1174,cond,1173,0,False,97,False
6552,1078,1197,1079,cond,1078,0,False,2,False
8016,1078,1197,1094,cond,1093,0,False,17,False
9921,1078,1197,1148,cond,1147,0,False,71,False
9941,1078,1197,1180,cond,1179,0,False,103,False
2449,1097,1216,1216,H120,-1,0,False,120,False
2912,1097,1216,1136,cond,1135,0,False,40,False
3017,1097,1216,1122,cond,1121,0,False,26,False
3049,1097,1216,1177,cond,1176,0,False,81,False
3176,1097,1216,1117,cond,1116,0,False,21,False
3576,1097,1216,1104,cond,1103,0,False,8,False
4994,1097,1216,1182,cond,1181,0,False,86,False
5871,1097,1216,1216,H120,-1,0,False,120,False
5876,1097,1216,1133,cond,1132,0,False,37,False
1786,1120,1239,1220,cond,1219,0,False,101,False
2340,1120,1239,1175,cond,1174,0,False,56,False
3005,1120,1239,1202,cond,1201,0,False,83,False
3038,1120,1239,1175,cond,1174,0,False,56,False
3289,1120,1239,1190,cond,1189,0,False,71,False
4107,1120,1239,1230,cond,1229,0,False,111,False
4953,1120,1239,1178,cond,1177,0,False,59,False
5299,1120,1239,1202,cond,1201,0,False,83,False
5457,1120,1239,1172,cond,1171,0,False,53,False
5876,1120,1239,1133,cond,1132,0,False,14,False
6533,1120,1239,1167,cond,1166,0,False,48,False
8016,1120,1239,1222,cond,1221,0,False,103,False
8464,1120,1239,1239,H120,-1,0,False,120,False
2228,1141,1260,1198,cond,1197,0,False,58,False
2338,1141,1260,1244,cond,1243,0,False,104,False
2421,1141,1260,1258,cond,1257,0,False,118,False
2455,1141,1260,1237,cond,1236,0,False,97,False
2615,1141,1260,1170,cond,1169,0,False,30,False
2732,1141,1260,1170,cond,1169,0,False,30,False
2881,1141,1260,1260,H120,-1,0,False,120,False
3105,1141,1260,1233,cond,1232,0,False,93,False
4919,1141,1260,1204,cond,1203,0,False,64,False
5457,1141,1260,1172,cond,1171,0,False,32,False
6147,1141,1260,1167,cond,1166,0,False,27,False
6192,1141,1260,1180,cond,1179,0,False,40,False
6278,1141,1260,1260,cap_priority,1259,0,False,120,False
6285,1141,1260,1195,cond,1194,0,False,55,False
8028,1141,1260,1195,cond,1194,0,False,55,False
8046,1141,1260,1225,cond,1224,0,False,85,False
8299,1141,1260,1165,cond,1164,0,False,25,False
9802,1141,1260,1255,cond,1254,0,False,115,False
9914,1141,1260,1163,cond,1162,0,False,23,False
2104,1160,1279,1178,cond,1177,0,False,19,False
2329,1160,1279,1189,cond,1188,0,False,30,False
2345,1160,1279,1213,cond,1212,0,False,54,False
2383,1160,1279,1197,cond,1196,0,False,38,False
2385,1160,1279,1218,cond,1217,0,False,59,False
2444,1160,1279,1229,cond,1228,0,False,70,False
2449,1160,1279,1240,cond,1239,0,False,81,False
2461,1160,1279,1195,cond,1194,0,False,36,False
2637,1160,1279,1170,cond,1169,0,False,11,False
3006,1160,1279,1178,cond,1177,0,False,19,False
3008,1160,1279,1268,cond,1267,0,False,109,False
3023,1160,1279,1185,cond,1184,0,False,26,False
3035,1160,1279,1181,cond,1180,0,False,22,False
3037,1160,1279,1220,cond,1219,0,False,61,False
3038,1160,1279,1175,cond,1174,0,False,16,False
3042,1160,1279,1277,cond,1276,0,False,118,False
3044,1160,1279,1249,cond,1248,0,False,90,False
3049,1160,1279,1177,cond,1176,0,False,18,False
3218,1160,1279,1276,cond,1275,0,False,117,False
3376,1160,1279,1211,cond,1210,0,False,52,False
4919,1160,1279,1204,cond,1203,0,False,45,False
5215,1160,1279,1230,cond,1229,0,False,71,False
5274,1160,1279,1279,H120,-1,0,False,120,False
6213,1160,1279,1203,cond,1202,0,False,44,False
6217,1160,1279,1201,cond,1200,0,False,42,False
6462,1160,1279,1200,cond,1199,0,False,41,False
6552,1160,1279,1162,cond,1161,0,False,3,False
8028,1160,1279,1195,cond,1194,0,False,36,False
8299,1160,1279,1165,cond,1164,0,False,6,False
8462,1160,1279,1161,cond,1160,0,False,2,False
9958,1160,1279,1180,cond,1179,0,False,21,False
1589,1181,1300,1241,cond,1240,0,False,61,False
2337,1181,1300,1269,cond,1268,0,False,89,False
2345,1181,1300,1213,cond,1212,0,False,33,False
2379,1181,1300,1269,cond,1268,0,False,89,False
2387,1181,1300,1194,cond,1193,0,False,14,False
2515,1181,1300,1232,cond,1231,0,False,52,False
3017,1181,1300,1196,cond,1195,0,False,16,False
3023,1181,1300,1185,cond,1184,0,False,5,False
3042,1181,1300,1277,cond,1276,0,False,97,False
3227,1181,1300,1284,cond,1283,0,False,104,False
3338,1181,1300,1207,cond,1206,0,False,27,False
3406,1181,1300,1275,cond,1274,0,False,95,False
4551,1181,1300,1239,cond,1238,0,False,59,False
4728,1181,1300,1203,cond,1202,0,False,23,False
4919,1181,1300,1204,cond,1203,0,False,24,False
5274,1181,1300,1300,H120,-1,0,False,120,False
6284,1181,1300,1237,cond,1236,0,False,57,False
6462,1181,1300,1200,cond,1199,0,False,20,False
1464,1202,1321,1239,cond,1238,0,False,38,False
1569,1202,1321,1241,cond,1240,0,False,40,False
2059,1202,1321,1226,cond,1225,0,False,25,False
2352,1202,1321,1222,cond,1221,0,False,21,False
2377,1202,1321,1209,cond,1208,0,False,8,False
2385,1202,1321,1218,cond,1217,0,False,17,False
2392,1202,1321,1242,cond,1241,0,False,41,False
2444,1202,1321,1229,cond,1228,0,False,28,False
2455,1202,1321,1237,cond,1236,0,False,36,False
2929,1202,1321,1247,cond,1246,0,False,46,False
3008,1202,1321,1268,cond,1267,0,False,67,False
3105,1202,1321,1233,cond,1232,0,False,32,False
3206,1202,1321,1242,cond,1241,0,False,41,False
3338,1202,1321,1207,cond,1206,0,False,6,False
3376,1202,1321,1211,cond,1210,0,False,10,False
3479,1202,1321,1213,cond,1212,0,False,12,False
3515,1202,1321,1321,H120,-1,0,False,120,False
4107,1202,1321,1230,cond,1229,0,False,29,False
4551,1202,1321,1239,cond,1238,0,False,38,False
4915,1202,1321,1233,cond,1232,0,False,32,False
4958,1202,1321,1242,cond,1241,0,False,41,False
